d_sons_of_ireland;Sons of Ireland;;;;;;;;;;;x
d_sons_of_ireland_ADJ;Irish;;;;;;;;;;;x
d_polish_cavalrymen;The Polish Cavalrymen;;;;;;;;;;;x
d_sons_of_africa;Sons of Africa;;;;;;;;;;;x
d_sons_of_africa_ADJ;African;;;;;;;;;;;x
d_sami_company;The Sami Confederation;;;;;;;;;;;x
d_sami_company_ADJ;Sami;;;;;;;;;;;x
d_first_legion;First Legion;;;;;;;;;;;x
d_first_legion_ADJ;Legionary;;;;;;;;;;;x
d_brothers_of_the_sun;Brothers of the Sun;;;;;;;;;;;x
d_brothers_of_the_sun_ADJ;Mithraic;;;;;;;;;;;x
d_brothers_of_islam;Brothers of Islam;;;;;;;;;;;x
BLOODBROTHER;Blood Brother;;;;;;;;;;;x
south_african;South African;;;;;;;;;;;x
blood_brother;Blood Brother;;;;;;;;;;;x
madagascan;Madagascan;;;;;;;;;;;x
holy_brotherhoods;Holy Brotherhoods;;;;;;;;;;;x
blood_brotherhood;Brotherhood of Blood;;;;;;;;;;;x
blood_brotherhood_DESC;The Blood Brotherhood is the sacred pact between a ritual cult in South Africa. The cult traveled to the North in search of honor and serves any honorable enough to command them.;;;;;;;;;;;x
k_blood_pact;The Blood Pact;;;;;;;;;;x
k_blood_pact_ADJ;Brothership;;;;;;;;;;;x
d_avar_band;The Avar Band;;;;;;;;;;;x
d_avar_band_ADJ;Avar;;;;;;;;;;;x
king_hunnic;Hun;;;;;;;;;;;x
kingdom_hunnic;Horde of;;;;;;;;;;;x
d_black_sea_pirates;Black Sea Pirates;;;;;;;;;;;x
d_black_sea_pirates_ADJ;Pirate;;;;;;;;;;;x
d_georgian_knights;Georgian Knights;;;;;;;;;;;x
d_georgian_knighs_ADJ;Georgian;;;;;;;;;;;x
d_southsea_pirates;The Southsea Pirates;;;;;;;;;;;x
d_southsea_pirates;Pirate;;;;;;;;;;;x
black_sea_pirate;Black Sea Pirate;;;;;;;;;;;x
mediterranean_pirate;Mediterranean Pirate;;;;;;;;;;;x
african_pirate;African Pirate;;;;;;;;;;;x
bandit_culture;Bandit Culture;;;;;;;;;;;x
greek_DESC;Greeks lived in greece yo.;;;;;;;;;;;x
beloozero;Beloozero;;;;;;;;;;;x
novgorodian;Novgorodian;;;;;;;;;;;x
yaroslavic;Yaroslavic;;;;;;;;;;;x
rostovic;Rostovic;;;;;;;;;;;x
tver;Tver;;;;;;;;;;;x
vladmir;Vladmir;;;;;;;;;;;x
moskva;Moskva;;;;;;;;;;;x
kievan;Kievan;;;;;;;;;;x
galich;Galich;;;;;;;;;;;x
volhynian;Volhynian;;;;;;;;;;;x
turovic;Turovic;;;;;;;;;;;x
vitebskian;Vitebskian;;;;;;;;;;;x
smolensk;Smolensk;;;;;;;;;;;x
cherignov;Cherignov;;;;;;;;;;;x
bryansk;Bryansk;;;;;;;;;;;x
ryazan;Ryazan;;;;;;;;;;;x
perayeslavlic;Perayeslavlic;;;;;;;;;;;x
twelver_DESC;Twelver Shia or the Ithna'ashariyyah' is the largest branch of Shia Islam, and it will become the main branch of the religion is the future. The term Twelver is derived from the doctrine of believing in twelve divinely ordained leaders, known as The Twelve Imams. Twelver Shia are also known as Imami or Ja'fari, originated from the name of the 6th Imam, Ja'far al-Sadiq, who elaborated the twelver jurisprudence;;;;;;;;;;;x
twelver;Twelver;;;;;;;;;;;x
zayid_DESC;Zaydis, the oldest branch of the Shia and the largest group amongst the Shia before the Safavid Dynasty in the sixteenth century and currently the second largest group, are the closest to the Sunnis and do not believe in the infallibility of Imams after Husayn. Zaydis believe that on the last hour of Zayd ibn Ali, he was betrayed by the people in Kufa who said to him: "May God have mercy on you! What do you have to say on the matter of Abu Bakr and Umar ibn al-Khattab?" Zayd ibn Ali said, "I have not heard anyone in my family renouncing them both nor saying anything but good about them...when they were entrusted with government they behaved justly with the people and acted according to the Qur'an and the Sunnah.". Since Imam Jafar al-Sadiq, Imam Zayd ibn Ali, Imams Abu Hanifa and Imam Malik ibn Anas worked together in Al-Masjid an-Nabawi in Medina along with over 70 other leading jurists and scholars. And Imam Jafar al-Sadiq and Imam Zayd ibn Ali did not them selves write any books.;;;;;;;;;;;x
zayid;Zayid;;;;;;;;;;;x
ismaili_DESC;Ismailis get their name from their acceptance of Isma'il ibn Jafar as the divinely appointed spiritual successor to Ja'far al-Sadiq, wherein they differ from the Twelvers, who accept Musa al-Kadhim, younger brother of Isma'il, as the true Imam. Over time, the teachings of Ismailism further transformed into the belief system as it is known today, with an explicit concentration on the deeper, esoteric meaning (ba?in) of the faith. With the eventual development of Twelverism into the more literalistic (zahir) oriented Akhbari and later Usuli schools of thought, Shiaism developed in two separate directions: the metaphorical Ismailli group focusing on the mystical path and nature of God and the divine manifestation in the personage of the "Imam of the Time" as the "Face of God", with the more literalistic Twelver group focusing on divine law and the deeds and sayings Muhammad and his successors, who as A'immah were guides and a light to God.;;;;;;;;;;;x
ismaili;Ismaili;;;;;;;;;;;x
quamatian_DESC;The Qarmatians were a syncretic religious group that combined elements of the Shi'a Ismaili branch of Islam with Persian mysticism centered in eastern Arabia, where they attempted to establish a utopian republic in 899 CE. They are most famed for their revolt against the Abbasid Caliphate. Mecca was sacked by the sect’s leader Ahir Sulayman, outraging the Muslim world, particularly with their theft of the Black Stone and desecration of the Well of Zamzam with corpses during the Hajj season of 930 CE. The Qarami?ah were also known as "the Greengrocers" because of their strict vegetarian habits.;;;;;;;;;;;x
quamatian;Quamatian;;;;;;;;;;;x
wahhabi_DESC;Wahhabism is an ultra-conservative branch or sect of Sunni Islam. It is a religious movement among fundamentalist Islamic believers, with an aspiration to return to the earliest fundamental Islamic sources of the Quran and Hadith, with inspiration from the teachings of Medieval theologian Ibn Taymiyyah and early jurist Ahmad ibn Hanbal.;;;;;;;;;;;x
wahhabi;Wahhabi;;;;;;;;;;;x
mahdi_DESC;The Sunnis view the Mahdi as the successor of Mohammad. The Mahdi is expected to arrive to rule the world and to reestablish righteousness. The Mahdi is not described in the Qur?an but only in hadith, with scholars suggesting that he arose when some Arabian tribes were settling in Syria under Mo’awiya. “They anticipated ‘the Mahdi who will lead the rising people of the Yemen back to their country’ in order to restore the glory of their lost Himyarite kingdom. It was believed that he would eventually conquer Constantinople.;;;;;;;;;;;x
mahdi;Mahdi;;;;;;;;;;x
gnostic_group;Gnostic;;;;;;;;;;;x
gnostic;Gnostic;;;;;;;;;;;x
gnostic_DESC;Gnosticism refers to a diverse, syncretistic religious movement consisting of various belief systems generally united in the teaching that humans are divine souls trapped in a material world created by an imperfect god, the demiurge, who is frequently identified with the Abrahamic God. Gnosticism is a rejection (sometimes from an ascetic perspective) and vilification of the human body and of the material world or cosmos. Gnosticism teaches duality in Material (Matter) versus Spiritual or Body (evil) versus Soul (good). Gnosticism teaches that the natural or material world will and should be destroyed (total annihilation) by the true spiritual God in order to free mankind from the reign of the false God or Demiurge.;;;;;;;;;;;x
paulician_DESC;Paulicians were a Christian Adoptionist sect, also accused by medieval sources of being Gnostic and quasi Manichaean Christian. They flourished between 650 and 872 in Armenia and the Eastern Themes of the Byzantine Empire. According to medieval Byzantine sources, the group's name was derived from the 3rd century Bishop of Antioch, Paul of Samosata.;;;;;;;;;;;x
paulician;Paulician;;;;;;;;;;;x
priscillianism_DESC;The foundation of the doctrines of the Priscillianists was Gnostic-Manichaean dualism, a belief in the existence of two kingdoms, one of Light and one of Darkness. Angels and the souls of men were said to be severed from the substance of the Deity. Human souls were intended to conquer the Kingdom of Darkness, but fell and were imprisoned in material bodies. Thus both kingdoms were represented in man, and hence a conflict symbolized on the side of Light by the Twelve Patriarchs, heavenly spirits, who corresponded to certain of man's powers, and on the side of Darkness by the Signs of the Zodiac, the symbols of matter and the lower kingdom. The salvation of man consists in liberation from the domination of matter. The twelve heavenly spirits having failed to accomplish their release, the Saviour came in a heavenly body which appeared to be like that of other men, and through His doctrine and His apparent death released the souls of the men from the influence of earthly matter.;;;;;;;;;;;x
priscillianism;Priscillianism;;;;;;;;;;;x
naassenes_DESC;The Naassenes were a Gnostic sect from around 100 AD known only through the writings of Hippolytus of Rome. The Naassenes claimed to have been taught their doctrines by Mariamne, a disciple of James the Just. The retention of the Hebrew form shows that their beliefs may represent the earliest stages of Gnosticism. Hippolytus regards them as among the first to be called simply "Gnostics", alleging that they alone have sounded the depths of knowledge.;;;;;;;;;;;x
naassenes;Naassenes;;;;;;;;;;;x
sethian_DESC;Belief that the snake in the Garden of Eden was an agent of the true God and brought knowledge of truth to man via the fall of man;;;;;;;;;;;x
sethian;Sethian;;;;;;;;;;;x
valentiniansim;Valentinus and the Gnostic movement that bore his name were considered threats to Christianity by church leaders and Christian scholars, not only because of their influence, but also because of their doctrine, practices and beliefs. Gnostics were condemned as heretics, and prominent Church fathers such as Irenaeus of Lyons and Hippolytus of Rome wrote against Gnosticism. Most evidence for the Valentinian theory comes from its critics and detractors, most notably Irenaeus, since he was especially concerned with refuting Valentinianism.;;;;;;;;;;;x
valentinianism;Valentinianism;;;;;;;;;;;x
boborites_DESC;The Borborites possessed certain sacred books, one called Noria, a Gospel of Eve, Books of Seth, Revelations of Adam, etc. They used both the Old and New Testament, but did not acknowledge the God of the Old Testament as the supreme deity. They taught that there were eight heavens, each under a separate archon. In the seventh reigned Sabaoth, creator of heaven and earth, the God of the Jews, represented by some Borborites under the form of an ass or a hog, hence the Jewish prohibition of swine's flesh. In the eighth heaven reigned Barbelo, the mother of the living, the Father of All, the supreme God, and Christ. They denied that Christ was born of Mary, or had a real body, and also the resurrection of the body. The human soul after death wanders through the seven heavens, until it obtains rest with Barbelo. According to Augustine they taught that the soul was derived from the substance of God, and hence could not be polluted by contact with matter.;;;;;;;;;;;x
boborites;Boborites;;;;;;;;;;;x
shamanic;Shamanic;;;;;;;;;;;x
shamanic_DESC;Shamanism is a diverse religion, with a wide range of rituals and customs. All versions of the faith include the shaman, a healer, community leader, and spiritual guide. Shamans are able to communicate with the ancestors of the past and the platns and animals that surround them.;;;;;;;;;;x
bestial;Bestial;;;;;;;;;;;x
bestial_DESC;The worshipp of animals is an ancient religion, dating back to the earliest hunter-gather societies. Quite unlike its early beginnings it is fairly organized with the high-hunter of the tribe leading them in all manners of the hunt. Bestials rarely stay in one play, following wherever the hunt leads them.;;;;;;;;;;;x
spiritual;Spiritual;;;;;;;;;;x
spiritual_DESC;Spiritualism is a very basic faith, teaching that enlightenment is in the hands of the individual, emphasis on meditation or brooding a advised and each individual's religious experience differs from the rest.;;;;;;;;;;;x
abadites;Abadites;;;;;;;;;;;x
abadites_DESC;Abadites or Ibadites are a Moslem sect named after its founder Jaber Ibn Zayd. The Abadites still have a small number of followers in Oman, the island of Djerba, Tripolitania, Tunis and Algeria. Around the middle of the 8th century the Abadite missionary 'Abdullah ibn-Yahya, called Talib al-Haqq (The Seeker after Right), set out from Basrah, began preaching in Yemen and built up a kind of theocratic dominion all over south-west Arabia. In spite of various vicissitudes and suppression the Abadite imams succeeded in maintaining their power for some 900 years. The descendants of the few who could escape into the secluded valleys of the Hadramawt have remained faithful to their creed down to this day. Notwithstanding their wide dispersion the various Abadite groups show a remarkable coherence.;;;;;;;;;;;x
faizrakhmanist;Faizrakhmanist;;;;;;;;;;;x
faizrakhmanist;The Faizrakhmanist movement, known in the media as the "catacomb sect", is a sect of Islam based in Tatarstan in Russia. Adherents describe themselves only as Muammmin ("believers"). The sect is named after its founder, Faizrakhman Sattarov, a Russian Muslim who calls himself a prophet. The sect is considered illegitimate by mainstream Russian Muslim clergy because orthodox Islam holds that there are no prophets after Muhammad.;;;;;;;;;;;x
quranism;Quranism;;;;;;;;;;;x
quranism_DESC;Quranism is an Islamic movement that holds the Qur'an to be the most authentic criterion in Islam. Quranists generally reject the religious authority of Hadith. This in contrast to the Sunni, Shia and Ibadi doctrines which consider hadith essential for the Islamic faith.;;;;;;;;;;;x
tolu-e-islamic_DESC;The "Resurgence of Islam" movement that is related to Quranism in doctrine. This faith takes the Quranism view further, believing that the Perev, or followers of the Hadith, are servants of evil.;;;;;;;;;;;x
tolu-e-islamic;Tolu-e-Islamic;;;;;;;;;;;x
qadariyya;Qadariyya;;;;;;;;;;;x
qadariyya_DESC;Qadariyya was a theological movement in early Islam which held that man was endowed by God with free will. Qadariyya resisted the Umayyad Caliphs' claims to be ordained rulers of all Muslims by God himself, and for that reason some its proponents, the Qadarites, supported the Abbasid revolution. The Qadarites claimed to be ideological descendants of Hasan al-Basri.;;;;;;;;;;;x
yihewani;Yihewani;;;;;;;;;;;x
yihewani_DESC;Yihewani, or Ikhwan also known as Al Ikhwan al Muslimun, which means Muslim Brotherhood, but not to be confused with the Middle Eastern Muslim Brotherhood is an Islamic sect in China. Its adherents are called Sunnaiti. It is a Hanafi, non-Sufi school of the Sunni tradition. It is also referred to as "new sect" or "Latest sect".;;;;;;;;;;;x
böszörmény;Böszörmény;;;;;;;;;;;x
böszörmény_DESC;Böszörmény, also Izmaelita or Szerecsen, is a name for the Muslims who lived in the Kingdom of Hungary in the 10-13th centuries. Some of the böszörmény probably joined the federation of the seven Magyar tribes during the 9th century, and later smaller groups of Muslims arrived in the Carpathian Basin. They were engaged in trading but some of them were employed as mercenaries by the kings of Hungary. Their rights were gradually restricted from the 11th century on, and they were persuaded to accept baptism, following the establishment of the Christian Kingdom of Hungary. They disappeared by the end of the 13th century.;;;;;;;;;;;x
d_islamic_front;The Islamic Front;;;;;;;;;;;x
d_islamic_front_adj;Islamic;;;;;;;;;;;x
iberian;Iberian;;;;;;;;;;;x
urnfield;Urnfield;;;;;;;;;;;x
babylonian;Babylonian;;;;;;;;;;;x
k_babylon;Babylon;;;;;;;;;;;x
k_babylon_adj;Babylonian;;;;;;;;;;;x
mesopotamian;Mesopotamian;;;;;;;;;;;x
mesopotamian_DESC;Mesopotamian mythology is a set of stories depicting the activities of Babylonian deities, heroes, and mythological creatures. These stories served many social, political, ceremonial purposes, and at times tried to explain natural phenomena. Chaldean religion was largely centered around civilization. Babylonian mythology was greatly influenced by their Sumerian counterparts, and was written on clay tablets inscribed with the cuneiform script derived from sumerian cuneiform. The myths were usually either written in Sumerian or Akkadian. Some Babylonian texts were even translations into Akkadian from the Sumerian language of earlier texts, though the names of some deities were changed in Babylonian texts. Many Babylonian deities, myths and religious writings are singular to that culture; for example, the uniquely Babylonian deity, Marduk, replaced Enlil as the head of the mythological pantheon. The Enûma Eliš, a creation myth epic was an original Babylonian work.;;;;;;;;;;;x
baron_mesopotamian_culture;En;;;;;;;;;;;x
count_mesopotamian_culture;Balum;;;;;;;;;;;x
duke_mesopotamian_culture;Malku;;;;;;;;;;;x
kingdom_of_mesopotamian_culture;Surrutum;;;;;;;;;;;x
temple_baron_mesopotamian_culture;Zagmi;;;;;;;;;;;x
emperor_mesopotamian_culture;Sargon;;;;;;;;;;;x
job_chancellor_mesopotamian_culture;Nergal;;;;;;;;;;;x
job_spymaster_mesopotamian_culture;Sarru;;;;;;;;;;;x
job_treasurer_mesopotamian_culture;Sayyamum;;;;;;;;;x
job_marshal_mesopotamian_culture;Rîd Sâbî;;;;;;;;;;;x
job_spiritual_mesopotamian_culture;Dugmantar;;;;;;;;;;;x
barony_of_mesopotamian_culture;Dannatu of;;;;;;;;;;;x
county_of_mesopotamian_culture;Iku of;;;;;;;;;;;x
duchy_of_mesopotamian_culture;Miqtum of;;;;;;;;;;;x
king_mesopotamian_culture;Sur of;;;;;;;;;;;x
empire_mesopotamian_culture;Sarbur;;;;;;;;;;;x
mesopotamian_culture;Mesopotamian;;;;;;;;;;;x
assyrian;Assyrian;;;;;;;;;;;x
ashurism;Ashurism;;;;;;;;;;;x
ashurim_DESC;Ashurism was the first religion of the Assyrians, it comes from the god Asshur, who was the believed to be the king of all the gods. Ashurism is polytheistic religion very similar to the religion of the Babylonians in that, their main gods were based around nature. they believed a spirit possessed every object in nature. Aside from the king of all the gods, Asshur. The other primary gods are based around nature such as, Anu- the god of heaven, Bel- the god of region inhabited by man, beast and birds, Ea- the god of water, Sin- the moon god, Shamash- the sun god, and Ramman- the god of storms. Many other gods follow these such as the five planet gods and hundreds of lesser gods they would make make offerings to in order to gain blessings.;;;;;;;;;;;x
k_assyria;Assyria;;;;;;;;;;;x
k_assyria_adj;Assyrian;;;;;;;;;;;x
east_african_pagan;Droemnät;;;;;;;;;;;x
east_african_pagan_DESC;The indigenous religious beliefs and practices of African peoples include various traditional religions. While generalizations of these religions are difficult, due to the diversity of African cultures, they do have some characteristics in common. Generally, they are oral rather than scriptural,[3][4] include belief in a supreme being, belief in spirits and other divinities, veneration of ancestors, use of magic, and traditional medicine. The role of humanity is generally seen as one of harmonizing nature with the supernatural. Traditional African religions have been passed down from one generation to another orally and can be found through art, rituals and festivals, beliefs and customs, names of people and places, songs and dances, proverbs, and myths.;;;;;;;;;;;x
k_meroe;Meroë;;;;;;;;;;;x
k_meroe_adj;Nubian;;;;;;;;;;;x
nubian;Nubian;;;;;;;;;;x
aramean;Aramean;;;;;;;;;;;x
k_aramea;Aramea;;;;;;;;;;;x
k_aramea_adj;Aramean;;;;;;;;;;;x
dilmunnic;Dilmunnic;;;;;;;;;;;x
d_dilmun;Dilmun;;;;;;;;;;;x
d_dilmin_adj;Dilmunnic;;;;;;;;;;;x
d_muscat;Muscat;;;;;;;;;;;x
d_muscat_adj;Muscittic;;;;;;;;;;;x
elammite;Elammite;;;;;;;;;;;x
k_elam;Elam;;;;;;;;;;;x
k_elam_adj;Elammite;;;;;;;;;;x
baali_DESC;Phoenician religion was inspired by the powers and processes of nature. Many of the gods they worshiped, however, were localized and are now known only under their local names. A pantheon was presided over by the father of the gods, but a goddess was the principal figure in the Phoenician pantheon.;;;;;;;;;;;x
baali;Baali;;;;;;;;;;;x
k_phoenica;Phoenica;;;;;;;;;;;x
k_phoenica_adj;Phoenician;;;;;;;;;;;x
phoenician;Phoenician;;;;;;;;;;;x
d_east_african_pagan_reformed;The East African Church;;;;;;;;;;;x
d_semitic_pagan_reformed;The Semitic Church;;;;;;;;;;;x
d_mesopotamian;The Holy Priesthood;;;;;;;;;;;x
hittite;Hittite;;;;;;;;;;;x
k_hittite;Hittite;;;;;;;;;;;x
k_hittite_adj;Hittite;;;;;;;;;;;x
hattusa;Hattusa;;;;;;;;;;;x
hattusa_DESC;The Hattusa religion was a vaugue religion meaning that there are no canonical scriptures, no theological disquisitions or discourses, no aids to private devotion. Some religious documents formed part of the corpus with which young scribes were trained, and have survived. The scribes in the royal administration, some of whose archives survive, were a bureaucracy, organizing and maintaining royal responsibilities in areas that would be considered part of religion today: temple organization, cultic administration, reports of diviners, make up the main body of surviving texts. There are a few images of deities, for the Hittites often worshipped their gods through Huwasi stones, which represented deities and were treated as sacred objects. Gods were often depicted standing on the backs of their respective beasts, or may have been identifiable in their animal form.;;;;;;;;;;;x
sabaean;Sabaean;;;;;;;;;;;x
k_saba;Saba;;;;;;;;;;;x
k_saba_adj;Sabaean;;;;;;;;;;;x
shebian;Shebian;;;;;;;;;;;x
shebian_DESC;The Shebian religion, though ancient was very similar to that of the Muslims They, for example, did not marry both a mother and her daughter. They considered marrying two sisters simultaneously to be a most heinous crime. They also censured anyone who married his stepmother, and called him dhaizan. They, ran seven times between Mounts Safa and Marwa [sa'y], threw rocks and washed. Likewise, they cut off the right hand of a thief. A late Arabic writer wrote of the Sabaeans that they had seven temples dedicated to the seven planets, which they considered as intermediaries employed in their relation to God. Each of these temples had a characteristic geometric shape, a characteristic color, and an image made of one of the seven metals. They had two sects, star and idol worshippers, and the former held their doctrine to come from Hermes Trismegistus through the prophet Adimun.;;;;;;;;;;;x
edonnic;Edonnic;;;;;;;;;;;x
edonnic_DESC;Edonnic Judaism is a sect of the faith created by the kingdom of Edom after their conversion to the Jewish faith. Highly gnostic in nature, Edons claim the the Jewish god Yahweh is an evil diety, and mankind must live their life in avoidance of this vengeful god.;;;;;;;;;;;x
east_african_pagan_reformed;Droemnät;;;;;;;;;;;x
north_african_pagan;Soujannakalkoule;;;;;;;;;;;x
north_african_pagan_DESC;North African paganism is a diverse oral tradition, with varieties of myths on the local level. This faith contains very little coherence throughout beliefs and any form of organized heirarchy was never created.;;;;;;;;;;;x
job_spiritual_east_african_pagan_reformed;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
job_spiritual_east_african_pagan;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
job_spiritual_semitic_pagan;Shaman;;;;;;;;;;;x
job_spiritual_semitic_pagan_reformed;Shaman;;;;;;;;;;;x
job_spiritual_north_african_pagan_reformed;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
job_spiritual_north_african_pagan;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
job_spiritual_kassite_pagan;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
job_spiritual_kassite_pagan_reformed;Shaman;;;;;;;;;;;x;;;;;;;;;;;;x
kassite_pagan;Bugaš'Uziia;;;;;;;;;;;x
kassite_pagan_DESC;The Kassite faith was a religion participated by the kassite people until the arrival of Mesopotamianism. Kassites were traditionally a raiding culture since early on and their religion is highly based on war gods.;;;;;;;;;;;x
north_african_pagan_reformed;Soujannakalkoule;;;;;;;;;;;x
north_african_pagan_reformed_DESC;The reformed North African faith contains an organized Shamanic order, collection of myths, and an edict banning many of the similar local dieties.;;;;;;;;;;;x
kassite_pagan_reformed;Bugaš'Uziia;;;;;;;;;;;x
kassite_pagan_reformed_DESC;The Reformed Kassite faith has been heavily influence by the invaded Fertile Crescent. Adding features from these more organized religions, the Kassite faith has adopted many of the festivals and traditions of the Mesopotamian people.;;;;;;;;;;;x
east_african_pagan_reformed_DESC;The reformed Droemnät faith has creating a Shamanic order, and set of books detailing the exploits of all the gods.;;;;;;;;;;;x
kassite;Kassite;;;;;;;;;;;x
urartu_culture;Urartu;;;;;;;;;;;x
d_kassite_pagan_reformed;The Kassite Priesthood;;;;;;;;;;;x
d_north_african_pagan;The Libyan Shamanship;;;;;;;;;;;x
edonnian;Edonnian;;;;;;;;;;x
ionic;Ionic;;;;;;;;;;;x
sicel;Sicel;;;;;;;;;;;x
libyan;Libyan;;;;;;;;;;;x
carthaginian;Carthaginian;;;;;;;;;;;x
kaskian;Kaskian;;;;;;;;;;;x
phrygian;Phrygian;;;;;;;;;;;x
d_edom;Edom;;;;;;;;;;;x
d_edom_adj;Edommic;;;;;;;;;;;x
d_mannea;Mannea;;;;;;;;;;;x
d_mannea_adj;Mannean;;;;;;;;;;;x
d_cadussi;Cadussi;;;;;;;;;;;x
d_cadussi_adj;Cadussi;;;;;;;;;;;x
k_urartu;Urartu;;;;;;;;;;;x
k_urartu_adj;Urartian;;;;;;;;;;x
d_utians;Utians;;;;;;;;;;;x
d_utians_adj;Utian;;;;;;;;;;;x
k_colechis;Colechis;;;;;;;;;;;x
k_colechis;Colechi;;;;;;;;;;;x
k_kaskia;Kaskia;;;;;;;;;;;x
k_kaskia_adj;Kaskian;;;;;;;;;;;x
k_phrygia;Phrygia;;;;;;;;;;;x
k_phrygia_adj;Phrygian;;;;;;;;;;;x
d_ionians;Ionians;;;;;;;;;;;x
d_carthage;Carthage;;;;;;;;;;;x
d_carthage_adj;Carthaginian;;;;;;;;;;;x
d_ionians_adj;Ionic;;;;;;;;;;;x
d_sicels;Sicels;;;;;;;;;;;x
d_sicels_adj;Sicel;;;;;;;;;;;x
urartu;Urartu;;;;;;;;;;;x
urartu_DESC;Urartu is a belief heavily influenced by the Kassite and Hittites beliefs.;;;;;;;;;;;x
e_egypt;Egpyt;;;;;;;;;;;x
e_egypt_adj;Egyptian;;;;;;;;;;;x
b_sur;Sur;;;;;;;;;;;x
b_gebal;Gebal;;;;;;;;;;;x
b_ashkelon;Ashkelon;;;;;;;;;;;x
b_carthage;Carthage;;;;;;;;;;x
b_sydon;Sidon;;;;;;;;;;;x
d_dorians;Dorians;;;;;;;;;;;x
d_dorians_adj;Dorian;;;;;;;;;;;x
mycenean;Mycenean;;;;;;;;;;;x
k_sinai;Mafkat;;;;;;;;;;;x
k_sinai_adj;Sinian;;;;;;;;;;x
d_aetolians;Aetolians;;;;;;;;;;;x
d_aetolians_adj;Aetolian;;;;;;;;;;;x
thracian_pagan;Thracian;;;;;;;;;;;x
thracian;Thracian;;;;;;;;;;;x
macedonian;Macedonian;;;;;;;;;;;x
cimmerian;Cimmerian;;;;;;;;;;;x
azov;Azov;;;;;;;;;;;x
galaz;Galaz;;;;;;;;;;;x
d_epirotes;Epirotes;;;;;;;;;;;x
d_epirotes_adj;Epieran;;;;;;;;;;;x
d_mygdonia;Mygdonia;;;;;;;;;;;x
d_mygdonia_adj;Mygdonian;;;;;;;;;;;x
d_thessalians;Thessalians;;;;;;;;;;;x
d_thessalians_adj;Thessalian;;;;;;;;;;;x
k_thracia;Thracia;;;;;;;;;;;x
k_thracia_adj;Thracian;;;;;;;;;;;x
k_macedon;Macedon;;;;;;;;;;;x
k_macedon_adj;Macedonian;;;;;;;;;;;x
GOD_THE_HERO;The Hero God;;;;;;;;;;;x
GOD_THE_THREE_MOTHERS;The THree Mothers;;;;;;;;;;;x
GOD_THE_THRACIAN_PEOPLE;The Thracian People;;;;;;;;;;;x
thracian_pagan;Thracian;;;;;;;;;;;x
thracian_pagan_desc;As far as their religion is concerned, part of the Thracians practiced the so-called Thracian Orphism - a teaching related to the cult of Orpheus and followed by the aristocracy, organized in mysterious male societies. In the roots of Thracian Orphism stood the idea of self-perfection and the system functioned on two levels: aristocratic (doctrinal) and popular (social). The aristocratic level concerned those initiated into the secret knowledge of the teaching, while the popular level was connected with people familiar with the teaching but not initiated in it. Thracian Orphism combined the cult of the Earth and the cult of the Sun, personified by Orpheus and Zalmoxis. According to the cosmological model of Thracian Orphism, the world is structured in a seven or ten-stage cycle.;;;;;;;;;;;x
d_azovs;Azovs;;;;;;;;;;;x
d_azovs_adj;Azov;;;;;;;;;;;x
d_galazians;Galazians;;;;;;;;;;;x
d_galazians;Galazian;;;;;;;;;;;x
k_cimmeria;Cimmeria;;;;;;;;;;;x
k_cimmeria_adj;Cimmerian;;;;;;;;;;;x
proto_carpathian;Proto-Carpathian;;;;;;;;;;;x
dacian_pagan;Zalmoxian;;;;;;;;;;;x
dacian_pagan_DESC;Zalmoxis, the Thracian death god, who was originally a Greek philosopher, enthralled the Thracians and Dacians with his own religion, Zalmoxianism. Where the Thracians simply added him to their list of dieties, the Dacians worshipped him as the highest of gods.;;;;;;;;;;;x
illyran_pagan;Eiateuta;;;;;;;;;;;x
illyran_pagan_DESC;Illyrian paganism is a highly unorganized religion based on the worship of sacred places. The holyness of the temples themselves was placed much higher than the dieites they worhsipped there.;;;;;;;;;;;x
k_illyria;Illyria;;;;;;;;;;;x
k_illyria_DESC;Illyrian;;;;;;;;;;;x
illyrian;Illyrian;;;;;;;;;;;x
dacian;Dacian;;;;;;;;;;;x
d_korsun;Korsun;;;;;;;;;;;x
d_korsun_Adj;Korsun;;;;;;;;;;;x
korsun;Korsun;;;;;;;;;;x
scythian;Scythian;;;;;;;;;;;x
volga;Volga;;;;;;;;;;;x
osci;Osci;;;;;;;;;;;x
city_barony_of_thracian;Bria of;;;;;;;;;;;x
barony_of_thracian;Deiza of;;;;;;;;;;;x
county_of_thracian;Para of;;;;;;;;;;;x
duke_thracian;Zibythide;;;;;;;;;;;x
king_thracian;Rézas;;;;;;;;;;;x
duchy_of_thracian;Sturia of;;;;;;;;;;;x
count_thracian;Suras;;;;;;;;;;;x
city_barony_of_dacian;Bria of;;;;;;;;;;;x
barony_of_dacian;Deiza of;;;;;;;;;;;x
county_of_dacian;Para of;;;;;;;;;;;x
duke_dacian;Zibythide;;;;;;;;;;;x
king_dacian;Rézas;;;;;;;;;;;x
duchy_of_dacian;Sturia of;;;;;;;;;;;x
count_dacian;Suras;;;;;;;;;;;x
